frame,landmark_index,x,y,z
1.jpg,6,0.48740169405937195,0.3077152371406555,-0.0867244228720665
1.jpg,7,0.47002699971199036,0.35314249992370605,-0.08617838472127914
1.jpg,8,0.434666246175766,0.35258692502975464,-0.08428874611854553
1.jpg,9,0.3809731900691986,0.33471375703811646,-0.07317022979259491
1.jpg,10,0.49485474824905396,0.38163653016090393,-0.08547825366258621
1.jpg,11,0.4696015417575836,0.42058658599853516,-0.07378001511096954
1.jpg,12,0.4338543713092804,0.4214904308319092,-0.0681990310549736
1.jpg,13,0.38875508308410645,0.4306030869483948,-0.07801614701747894
1.jpg,14,0.48931312561035156,0.46804478764533997,-0.08342994749546051
1.jpg,15,0.4641105532646179,0.49307698011398315,-0.06489304453134537
1.jpg,16,0.4291714131832123,0.4883269667625427,-0.05640464276075363
1.jpg,17,0.39768147468566895,0.5251985192298889,-0.08309423178434372
1.jpg,18,0.4746484160423279,0.5491288900375366,-0.08240093290805817
1.jpg,19,0.45369186997413635,0.5617953538894653,-0.06855824589729309
1.jpg,20,0.4249013066291809,0.5533351898193359,-0.061102986335754395
2.jpg,0,0.2269541323184967,0.5756112933158875,-3.486301523025759e-07
2.jpg,1,0.24125029146671295,0.4236364960670471,0.01737651415169239
2.jpg,2,0.2784808576107025,0.27753615379333496,-0.006962795741856098
2.jpg,3,0.2943419814109802,0.15973582863807678,-0.027647826820611954
2.jpg,4,0.27944692969322205,0.06492829322814941,-0.04757862538099289
2.jpg,5,0.29106345772743225,0.27049705386161804,-0.12962917983531952
2.jpg,6,0.4008229970932007,0.29766446352005005,-0.11665227264165878
2.jpg,7,0.3852365016937256,0.3407415449619293,-0.0663122609257698
2.jpg,8,0.35701262950897217,0.3498622477054596,-0.035826798528432846
2.jpg,9,0.30410563945770264,0.3489791750907898,-0.14793138206005096
2.jpg,10,0.4155922830104828,0.3645516633987427,-0.1304125189781189
2.jpg,11,0.3858601450920105,0.40831929445266724,-0.07227517664432526
2.jpg,12,0.3554290533065796,0.42281001806259155,-0.04448172450065613
2.jpg,13,0.31909313797950745,0.4323100447654724,-0.15451033413410187
2.jpg,14,0.4147145748138428,0.4503720998764038,-0.1250714659690857
2.jpg,15,0.38426804542541504,0.4807889461517334,-0.07462100684642792
2.jpg,16,0.34904640913009644,0.4890163540840149,-0.060814280062913895
2.jpg,17,0.3354042172431946,0.5109791159629822,-0.1590178906917572
2.jpg,18,0.4050629138946533,0.5278570055961609,-0.13858655095100403
2.jpg,19,0.38328051567077637,0.544037938117981,-0.11504707485437393
2.jpg,20,0.353757381439209,0.5446604490280151,-0.11108873784542084
3.jpg,0,0.16263678669929504,0.5653026700019836,-2.8818436703659245e-07
3.jpg,1,0.16818886995315552,0.4247284531593323,0.007561002392321825
3.jpg,2,0.1987258493900299,0.27301719784736633,-0.017542336136102676
3.jpg,3,0.2084837406873703,0.15284520387649536,-0.03932185843586922
3.jpg,4,0.190182164311409,0.06185925006866455,-0.059232112020254135
3.jpg,5,0.20538455247879028,0.2514261305332184,-0.11748382449150085
3.jpg,6,0.3201848268508911,0.2689739167690277,-0.11720617115497589
3.jpg,7,0.30834320187568665,0.3127463161945343,-0.08024325966835022
3.jpg,8,0.2774806022644043,0.31884920597076416,-0.057372257113456726
3.jpg,9,0.21737688779830933,0.32896068692207336,-0.1348065286874771
3.jpg,10,0.3365001678466797,0.3352736830711365,-0.12945470213890076
3.jpg,11,0.3130124807357788,0.3835005760192871,-0.08418550342321396
3.jpg,12,0.28271812200546265,0.39655643701553345,-0.0629139319062233
3.jpg,13,0.2342146784067154,0.4123530387878418,-0.1435595005750656
3.jpg,14,0.34073513746261597,0.41578659415245056,-0.12845367193222046
3.jpg,15,0.31470632553100586,0.4532305598258972,-0.085674948990345
3.jpg,16,0.2792143225669861,0.4667512774467468,-0.07247015088796616
3.jpg,17,0.2528972029685974,0.4927995800971985,-0.15119969844818115
3.jpg,18,0.3304014205932617,0.497353732585907,-0.1401141732931137
3.jpg,19,0.3103839159011841,0.5174963474273682,-0.11963308602571487
3.jpg,20,0.2790299654006958,0.5222012400627136,-0.11519132554531097
9.jpg,0,0.1935555785894394,0.859158992767334,-2.8951944841537625e-07
9.jpg,1,0.20582827925682068,0.7138112187385559,-0.01584327593445778
9.jpg,2,0.2568539083003998,0.5394691228866577,-0.037992171943187714
9.jpg,3,0.2857801020145416,0.4118318259716034,-0.056442804634571075
9.jpg,4,0.2809281349182129,0.30513328313827515,-0.07099147886037827
9.jpg,5,0.2762563228607178,0.5562102198600769,-0.07640175521373749
9.jpg,6,0.40461665391921997,0.5636719465255737,-0.10887189209461212
9.jpg,7,0.38817769289016724,0.6001395583152771,-0.1182645782828331
9.jpg,8,0.35026538372039795,0.6072962284088135,-0.1201467216014862
9.jpg,9,0.2870069444179535,0.6607348322868347,-0.08240233361721039
9.jpg,10,0.4186784625053406,0.645435631275177,-0.10342734307050705
9.jpg,11,0.39544224739074707,0.6700718402862549,-0.09465917944908142
9.jpg,12,0.353471577167511,0.6814374923706055,-0.08946473151445389
9.jpg,13,0.30003976821899414,0.7653763890266418,-0.08678168803453445
9.jpg,14,0.4148370623588562,0.7372323274612427,-0.09550812095403671
9.jpg,15,0.38995450735092163,0.7556576728820801,-0.0703406035900116
9.jpg,16,0.35139229893684387,0.7681130170822144,-0.055981364101171494
9.jpg,17,0.31262946128845215,0.8601551055908203,-0.0921439453959465
9.jpg,18,0.4022834897041321,0.8200549483299255,-0.08899801969528198
9.jpg,19,0.38117891550064087,0.8288509845733643,-0.0665675476193428
9.jpg,20,0.3477151691913605,0.8371239304542542,-0.052886154502630234
10.jpg,0,0.2835269868373871,0.8636176586151123,-3.2936659977167437e-07
10.jpg,1,0.3036850094795227,0.7142664790153503,-0.014106977730989456
10.jpg,2,0.36160171031951904,0.5592167377471924,-0.03172565624117851
10.jpg,3,0.39877378940582275,0.4391651153564453,-0.04682973027229309
10.jpg,4,0.40511780977249146,0.3373337686061859,-0.05701502040028572
10.jpg,5,0.39931219816207886,0.588581383228302,-0.05247547850012779
10.jpg,6,0.5060842633247375,0.6100938320159912,-0.07476804405450821
10.jpg,7,0.4830552041530609,0.6375200748443604,-0.07837028801441193
10.jpg,8,0.4449123740196228,0.6377286314964294,-0.07739289849996567
10.jpg,9,0.40897583961486816,0.6923002600669861,-0.05807754024863243
10.jpg,10,0.5177332162857056,0.6936331987380981,-0.07269588112831116
10.jpg,11,0.48683279752731323,0.7160155773162842,-0.06479426473379135
10.jpg,12,0.444254606962204,0.7195971608161926,-0.05881114304065704
10.jpg,13,0.4158816337585449,0.7965044975280762,-0.06290880590677261
10.jpg,14,0.5130955576896667,0.7825681567192078,-0.07129291445016861
10.jpg,15,0.4830055236816406,0.7992628812789917,-0.050285983830690384
10.jpg,16,0.4440874457359314,0.8052514791488647,-0.03686270862817764
10.jpg,17,0.41944387555122375,0.8923566341400146,-0.06840085983276367
10.jpg,18,0.49642306566238403,0.8688334226608276,-0.0703350305557251
10.jpg,19,0.47140273451805115,0.8755921125411987,-0.05138497054576874
10.jpg,20,0.438248872756958,0.8794154524803162,-0.03790893405675888
11.jpg,0,0.3696328401565552,0.8403310179710388,-3.8229308074733126e-07
11.jpg,1,0.39459601044654846,0.6888755559921265,-0.011716026812791824
11.jpg,2,0.45004934072494507,0.54737389087677,-0.025357015430927277
11.jpg,3,0.4957958161830902,0.4355267286300659,-0.03681427240371704
11.jpg,4,0.5134759545326233,0.3437705934047699,-0.04343713819980621
11.jpg,5,0.5021796226501465,0.5850683450698853,-0.03545050695538521
11.jpg,6,0.5911203026771545,0.6107999682426453,-0.0513453483581543
11.jpg,7,0.5689995884895325,0.6269201040267944,-0.05346565693616867
11.jpg,8,0.5365614295005798,0.630477249622345,-0.052340295165777206
11.jpg,9,0.5144830346107483,0.6879025101661682,-0.03879391402006149
11.jpg,10,0.5977363586425781,0.6984676122665405,-0.045034926384687424
11.jpg,11,0.5706063508987427,0.708326518535614,-0.03704453259706497
11.jpg,12,0.5369690656661987,0.7147141098976135,-0.03272052854299545
11.jpg,13,0.5205367803573608,0.7880070209503174,-0.041988663375377655
11.jpg,14,0.5924469232559204,0.7855443954467773,-0.04511776193976402
11.jpg,15,0.5668081641197205,0.78935307264328,-0.02833918295800686
11.jpg,16,0.535548210144043,0.7953371405601501,-0.018947482109069824
11.jpg,17,0.5219047665596008,0.8794772028923035,-0.04564886540174484
11.jpg,18,0.5763216018676758,0.8620879650115967,-0.04404342547059059
11.jpg,19,0.5531712174415588,0.865073561668396,-0.027674809098243713
11.jpg,20,0.5283847451210022,0.8726903200149536,-0.016285084187984467
12.jpg,0,0.47682619094848633,0.8716466426849365,-5.781416803074535e-07
12.jpg,1,0.51632159948349,0.715516209602356,-0.008637484163045883
12.jpg,2,0.5767377614974976,0.5940039157867432,-0.01837208867073059
12.jpg,3,0.6259010434150696,0.4889182448387146,-0.0261077880859375
12.jpg,4,0.6470445990562439,0.40206053853034973,-0.03038320504128933
12.jpg,5,0.641838014125824,0.6583019495010376,-0.02840326726436615
12.jpg,6,0.7106260657310486,0.6849097609519958,-0.03472928702831268
12.jpg,7,0.6892675161361694,0.7046841382980347,-0.03355896472930908
12.jpg,8,0.662426769733429,0.7069778442382812,-0.03246244043111801
12.jpg,9,0.6523345708847046,0.7657274603843689,-0.029804961755871773
12.jpg,10,0.7093435525894165,0.7709439396858215,-0.025815848261117935
12.jpg,11,0.6855616569519043,0.7787733674049377,-0.018461385741829872
12.jpg,12,0.6560437083244324,0.7844516634941101,-0.01806262694299221
12.jpg,13,0.6541036367416382,0.8614898920059204,-0.029941249638795853
12.jpg,14,0.7017229795455933,0.8554653525352478,-0.024435309693217278
12.jpg,15,0.6811264753341675,0.8551084995269775,-0.011088062077760696
12.jpg,16,0.6522725224494934,0.8592226505279541,-0.007230473216623068
12.jpg,17,0.6500442624092102,0.9423978328704834,-0.0304751917719841
12.jpg,18,0.680568277835846,0.9283170700073242,-0.023489266633987427
12.jpg,19,0.6594037413597107,0.9276778101921082,-0.008868266828358173
12.jpg,20,0.6378179788589478,0.9333330392837524,2.6922703909804113e-05
13.jpg,0,0.5842142701148987,0.8889492750167847,-7.454536330442352e-07
13.jpg,1,0.6123610734939575,0.7435727119445801,-0.010230154730379581
13.jpg,2,0.6667352914810181,0.6326505541801453,-0.020311906933784485
13.jpg,3,0.7269908785820007,0.548970639705658,-0.02886328101158142
13.jpg,4,0.7619338631629944,0.4714745581150055,-0.034256674349308014
13.jpg,5,0.7608236074447632,0.6936339139938354,-0.022931400686502457
13.jpg,6,0.8034964203834534,0.7476272583007812,-0.025882653892040253
13.jpg,7,0.7762657999992371,0.770940363407135,-0.02616393193602562
13.jpg,8,0.7471233010292053,0.7693315744400024,-0.027352379634976387
13.jpg,9,0.7713393568992615,0.7971607446670532,-0.02424423024058342
13.jpg,10,0.794202446937561,0.8373011946678162,-0.015211855061352253
13.jpg,11,0.7675675749778748,0.8459386229515076,-0.010358828119933605
13.jpg,12,0.7383725643157959,0.8419451713562012,-0.013476699590682983
13.jpg,13,0.766242265701294,0.8930799961090088,-0.02466508187353611
13.jpg,14,0.7783753275871277,0.9147394299507141,-0.0156810712069273
13.jpg,15,0.7570079565048218,0.919248640537262,-0.006502963602542877
13.jpg,16,0.7302717566490173,0.9135981798171997,-0.007134879473596811
13.jpg,17,0.7555999159812927,0.976679801940918,-0.02635013498365879
13.jpg,18,0.7630699276924133,0.9898228645324707,-0.018672145903110504
13.jpg,19,0.7409411668777466,0.9861140251159668,-0.007511533331125975
13.jpg,20,0.7186203002929688,0.9763609766960144,-0.0014710135292261839
14.jpg,0,0.6389409303665161,0.8620193600654602,-8.146959658006381e-07
14.jpg,1,0.6600515842437744,0.7106056213378906,-0.008304755203425884
14.jpg,2,0.7090960144996643,0.598499596118927,-0.017273930832743645
14.jpg,3,0.7649266719818115,0.5111523866653442,-0.024455154314637184
14.jpg,4,0.7963359355926514,0.43237876892089844,-0.028807591646909714
14.jpg,5,0.8061082363128662,0.6493445038795471,-0.025071851909160614
14.jpg,6,0.8314419388771057,0.6985257267951965,-0.024579329416155815
14.jpg,7,0.8051397204399109,0.7295961380004883,-0.020766615867614746
14.jpg,8,0.777367353439331,0.7354472279548645,-0.019665488973259926
14.jpg,9,0.8229405879974365,0.7470391988754272,-0.025572679936885834
14.jpg,10,0.8325494527816772,0.7817484140396118,-0.014831128530204296
14.jpg,11,0.8049008846282959,0.7932776808738708,-0.008607692085206509
14.jpg,12,0.7762472629547119,0.7944909930229187,-0.011142130009829998
14.jpg,13,0.8220840692520142,0.8427609205245972,-0.02394682727754116
14.jpg,14,0.821550726890564,0.8593090772628784,-0.014671037904918194
14.jpg,15,0.7992391586303711,0.8654460310935974,-0.005735970567911863
14.jpg,16,0.7727885842323303,0.8651553392410278,-0.006815263070166111
14.jpg,17,0.8132234811782837,0.9285478591918945,-0.023006895557045937
14.jpg,18,0.809171736240387,0.9375151991844177,-0.016657790169119835
14.jpg,19,0.784734308719635,0.9345839023590088,-0.006431737914681435
14.jpg,20,0.7621309161186218,0.926063060760498,-0.0008858356159180403
15.jpg,0,0.7050271034240723,0.8679940104484558,-8.188208653336915e-07
15.jpg,1,0.7241003513336182,0.7259186506271362,-0.007893736474215984
15.jpg,2,0.7723530530929565,0.6291953325271606,-0.01521711703389883
15.jpg,3,0.8252717852592468,0.557470440864563,-0.020375246182084084
15.jpg,4,0.8587779402732849,0.49493181705474854,-0.022875085473060608
15.jpg,5,0.8677950501441956,0.6816103458404541,-0.021561162546277046
15.jpg,6,0.8751471042633057,0.7331727743148804,-0.01832902990281582
15.jpg,7,0.8463536500930786,0.7566220760345459,-0.013738946989178658
15.jpg,8,0.8206228017807007,0.7577694654464722,-0.012802802957594395
15.jpg,9,0.8811357617378235,0.7718499302864075,-0.022108541801571846
15.jpg,10,0.8745189905166626,0.8116969466209412,-0.01113118790090084
15.jpg,11,0.8465463519096375,0.8192951679229736,-0.00729751493781805
15.jpg,12,0.8212864398956299,0.8164657354354858,-0.0114088524132967
15.jpg,13,0.8792166709899902,0.8609694838523865,-0.020404264330863953
15.jpg,14,0.869567334651947,0.8815645575523376,-0.013030538335442543
15.jpg,15,0.8473074436187744,0.8857520222663879,-0.00730048818513751
15.jpg,16,0.8236117959022522,0.8822250366210938,-0.009622766636312008
15.jpg,17,0.8700170516967773,0.9407820105552673,-0.01914163865149021
15.jpg,18,0.8641922473907471,0.9520075917243958,-0.016086168587207794
15.jpg,19,0.8414603471755981,0.9517691135406494,-0.008229226805269718
15.jpg,20,0.8208856582641602,0.9443920850753784,-0.003525395644828677
16.jpg,0,0.767469048500061,0.7449010610580444,-7.930989909255004e-07
16.jpg,1,0.7746174931526184,0.5945276021957397,-0.008649964816868305
16.jpg,2,0.8243849277496338,0.48991698026657104,-0.015621647238731384
16.jpg,3,0.8791007995605469,0.411842942237854,-0.02053573541343212
16.jpg,4,0.9077298045158386,0.33505600690841675,-0.023357823491096497
16.jpg,5,0.9284321069717407,0.530646026134491,-0.01852469891309738
16.jpg,6,0.9250458478927612,0.5862757563591003,-0.021444592624902725
16.jpg,7,0.8973876237869263,0.6146136522293091,-0.02381768450140953
16.jpg,8,0.8732150197029114,0.6207448840141296,-0.02689589373767376
16.jpg,9,0.9457380771636963,0.61980140209198,-0.019080588594079018
16.jpg,10,0.9284108281135559,0.664661705493927,-0.010218019597232342
16.jpg,11,0.900117039680481,0.6772746443748474,-0.008494120091199875
16.jpg,12,0.8771188855171204,0.6818601489067078,-0.01396716944873333
16.jpg,13,0.9457241296768188,0.7090398669242859,-0.01861904375255108
16.jpg,14,0.9244986176490784,0.7371029257774353,-0.013554384931921959
16.jpg,15,0.9015230536460876,0.7410441040992737,-0.010443746112287045
16.jpg,16,0.8796968460083008,0.73984295129776,-0.014348103664815426
16.jpg,17,0.9375242590904236,0.7916688323020935,-0.019047006964683533
16.jpg,18,0.9163013696670532,0.8153600692749023,-0.017069030553102493
16.jpg,19,0.8919519186019897,0.8153959512710571,-0.012446285225450993
16.jpg,20,0.8730379343032837,0.80675208568573,-0.01029901672154665
17.jpg,0,0.7757818698883057,0.5358253717422485,-7.840018838578544e-07
17.jpg,1,0.7776558995246887,0.388533353805542,-0.011450777761638165
17.jpg,2,0.8165594339370728,0.27373987436294556,-0.02348942495882511
17.jpg,3,0.8631533980369568,0.1860133558511734,-0.032513584941625595
17.jpg,4,0.8883510828018188,0.10162723064422607,-0.03945497050881386
17.jpg,5,0.9193352460861206,0.2862151861190796,-0.03294649347662926
17.jpg,6,0.9226580858230591,0.36233270168304443,-0.040660690516233444
17.jpg,7,0.8993711471557617,0.4022890329360962,-0.04527917131781578
17.jpg,8,0.8762989044189453,0.40905410051345825,-0.0500093474984169
17.jpg,9,0.9470516443252563,0.3785213232040405,-0.03438868001103401
17.jpg,10,0.9359397292137146,0.44150328636169434,-0.028765598312020302
17.jpg,11,0.9088872671127319,0.4620105028152466,-0.02730344794690609
17.jpg,12,0.8853316307067871,0.46570703387260437,-0.033641472458839417
17.jpg,13,0.9562928080558777,0.4760146737098694,-0.03438984975218773
17.jpg,14,0.9365988373756409,0.5187923312187195,-0.032452695071697235
17.jpg,15,0.9137219786643982,0.5289485454559326,-0.029055455699563026
17.jpg,16,0.8904508948326111,0.5280581116676331,-0.033230893313884735
17.jpg,17,0.9548277258872986,0.5684785842895508,-0.03526647388935089
17.jpg,18,0.9334863424301147,0.6006745100021362,-0.03675217926502228
17.jpg,19,0.9082353711128235,0.604736328125,-0.0322808101773262
17.jpg,20,0.8863019943237305,0.5951488614082336,-0.030113108456134796
18.jpg,0,0.9043588638305664,0.8766452074050903,-2.987006553212268e-07
18.jpg,1,0.874258279800415,0.7471771240234375,0.00015411181084346026
18.jpg,2,0.8150720000267029,0.6150285601615906,-0.01369823794811964
18.jpg,3,0.7776410579681396,0.5108091235160828,-0.02805393375456333
18.jpg,4,0.7753095626831055,0.4103124737739563,-0.04361629858613014
18.jpg,5,0.790285587310791,0.6246736645698547,-0.049220114946365356
18.jpg,6,0.6832885146141052,0.6518665552139282,-0.07055450975894928
18.jpg,7,0.6994877457618713,0.6859179139137268,-0.07705280929803848
18.jpg,8,0.7316800355911255,0.6911746859550476,-0.07890018820762634
18.jpg,9,0.7867316007614136,0.7248571515083313,-0.06078718975186348
18.jpg,10,0.6770938634872437,0.738647997379303,-0.0780746340751648
18.jpg,11,0.703224241733551,0.760708212852478,-0.0732392743229866
18.jpg,12,0.7420855760574341,0.762417197227478,-0.0707283616065979
18.jpg,13,0.7834807634353638,0.8253434300422668,-0.06992997974157333
18.jpg,14,0.6847314834594727,0.8199409246444702,-0.08469843864440918
18.jpg,15,0.7112175226211548,0.8348382115364075,-0.06725011765956879
18.jpg,16,0.7481002807617188,0.8362717628479004,-0.05553300678730011
18.jpg,17,0.7794082760810852,0.9212284088134766,-0.07803171873092651
18.jpg,18,0.6993532180786133,0.895864725112915,-0.0885334387421608
18.jpg,19,0.7207565903663635,0.9014163017272949,-0.07374492287635803
18.jpg,20,0.7516372203826904,0.9068379998207092,-0.061681997030973434
19.jpg,0,0.9045954942703247,0.7498148679733276,-2.979886062348669e-07
19.jpg,1,0.8697731494903564,0.6300138831138611,0.0015234589809551835
19.jpg,2,0.8108462691307068,0.49189552664756775,-0.009848949499428272
19.jpg,3,0.772899329662323,0.3892248272895813,-0.021368931978940964
19.jpg,4,0.7705892324447632,0.2948335111141205,-0.03292962908744812
19.jpg,5,0.7876636385917664,0.4841487407684326,-0.039781443774700165
19.jpg,6,0.6810915470123291,0.525427520275116,-0.06156300753355026
19.jpg,7,0.7030060887336731,0.57109534740448,-0.06583160907030106
19.jpg,8,0.7367430329322815,0.5695374011993408,-0.06542320549488068
19.jpg,9,0.7855918407440186,0.5721172094345093,-0.051369063556194305
19.jpg,10,0.6767986416816711,0.6146945357322693,-0.06810975074768066
19.jpg,11,0.7066584825515747,0.6493111252784729,-0.05949787050485611
19.jpg,12,0.7427252531051636,0.6442440748214722,-0.05392758175730705
19.jpg,13,0.7814763188362122,0.6701931953430176,-0.06182219088077545
19.jpg,14,0.6833176016807556,0.6939225196838379,-0.07718551903963089
19.jpg,15,0.7121930122375488,0.7203512191772461,-0.059439338743686676
19.jpg,16,0.7461956739425659,0.7161117792129517,-0.0473458394408226
19.jpg,17,0.7764029502868652,0.7687923908233643,-0.0711522102355957
19.jpg,18,0.6991961598396301,0.7704657316207886,-0.08296438306570053
19.jpg,19,0.7237381339073181,0.7849909067153931,-0.07061053067445755
19.jpg,20,0.7539366483688354,0.785106360912323,-0.059452854096889496
20.jpg,0,0.9043565392494202,0.6583676338195801,-2.86620036149543e-07
20.jpg,1,0.8753461837768555,0.5432407259941101,-0.0024554866831749678
20.jpg,2,0.8181275725364685,0.4067501127719879,-0.01403301116079092
20.jpg,3,0.7810478210449219,0.3063456416130066,-0.024540599435567856
20.jpg,4,0.780059814453125,0.209420308470726,-0.03505127504467964
20.jpg,5,0.7925090789794922,0.3865974247455597,-0.0405520498752594
20.jpg,6,0.6877221465110779,0.436062753200531,-0.06046657636761665
20.jpg,7,0.7041655778884888,0.48848825693130493,-0.06250564754009247
20.jpg,8,0.7367441058158875,0.4915735125541687,-0.060764409601688385
20.jpg,9,0.789831817150116,0.4668159782886505,-0.04937133938074112
20.jpg,10,0.6809021830558777,0.5188481211662292,-0.06500248610973358
20.jpg,11,0.7060335278511047,0.5601544380187988,-0.05545048043131828
20.jpg,12,0.7405540347099304,0.5565414428710938,-0.049338459968566895
20.jpg,13,0.784302294254303,0.5605271458625793,-0.057528745383024216
20.jpg,14,0.6871666312217712,0.5981501340866089,-0.07152263820171356
20.jpg,15,0.7126626372337341,0.6292862892150879,-0.05425362288951874
20.jpg,16,0.7450324296951294,0.6249726414680481,-0.042952802032232285
20.jpg,17,0.777948260307312,0.6551476716995239,-0.0649980902671814
20.jpg,18,0.7023921012878418,0.670836865901947,-0.07586321234703064
20.jpg,19,0.7248644232749939,0.6908297538757324,-0.06461318582296371
20.jpg,20,0.7524300813674927,0.6911647319793701,-0.054551925510168076
21.jpg,0,0.8992926478385925,0.5876549482345581,-3.3324403148071724e-07
21.jpg,1,0.869391143321991,0.4802097678184509,-0.0013096897164359689
21.jpg,2,0.8127468228340149,0.35154640674591064,-0.012489572167396545
21.jpg,3,0.776252806186676,0.2511545717716217,-0.022895725443959236
21.jpg,4,0.7768535614013672,0.15551252663135529,-0.03330964595079422
21.jpg,5,0.7884674072265625,0.31338363885879517,-0.03813055530190468
21.jpg,6,0.686808168888092,0.36819908022880554,-0.0576944574713707
21.jpg,7,0.7015537023544312,0.42396315932273865,-0.059361107647418976
21.jpg,8,0.7328881025314331,0.42771005630493164,-0.05744916573166847
21.jpg,9,0.7882575392723083,0.38630610704421997,-0.047557201236486435
21.jpg,10,0.6800912618637085,0.4478472173213959,-0.062308069318532944
21.jpg,11,0.7035278677940369,0.49179571866989136,-0.05190897732973099
21.jpg,12,0.7361705303192139,0.487100750207901,-0.04539968818426132
21.jpg,13,0.7845219969749451,0.47662657499313354,-0.05659274011850357
21.jpg,14,0.6876379251480103,0.5219936370849609,-0.06976833939552307
21.jpg,15,0.7108668684959412,0.5561884045600891,-0.05219583585858345
21.jpg,16,0.7414189577102661,0.5508617758750916,-0.04085594788193703
21.jpg,17,0.7798325419425964,0.57070392370224,-0.06498688459396362
21.jpg,18,0.6994730234146118,0.5931671261787415,-0.07491692900657654
21.jpg,19,0.7184368968009949,0.6162729263305664,-0.06392913311719894
21.jpg,20,0.7441829442977905,0.61661696434021,-0.05427587032318115
22.jpg,0,0.898678183555603,0.5542693138122559,-3.7826941934326896e-07
22.jpg,1,0.8678601980209351,0.4452170133590698,0.0009581862250342965
22.jpg,2,0.8131211400032043,0.31411007046699524,-0.008922566659748554
22.jpg,3,0.7772769331932068,0.21290665864944458,-0.018579237163066864
22.jpg,4,0.7785531878471375,0.1209239512681961,-0.02837824821472168
22.jpg,5,0.7888280153274536,0.2674126923084259,-0.03514092043042183
22.jpg,6,0.6862403750419617,0.3235912322998047,-0.0555209144949913
22.jpg,7,0.7018947005271912,0.3799206614494324,-0.05837239325046539
22.jpg,8,0.7323379516601562,0.3820542097091675,-0.05721435323357582
22.jpg,9,0.7879751324653625,0.33899426460266113,-0.04565061256289482
22.jpg,10,0.6794191002845764,0.4024832546710968,-0.06166140362620354
22.jpg,11,0.7040270566940308,0.44902461767196655,-0.052280377596616745
22.jpg,12,0.73694908618927,0.44286268949508667,-0.045738305896520615
22.jpg,13,0.7839246392250061,0.42882534861564636,-0.055541615933179855
22.jpg,14,0.6869878768920898,0.47890254855155945,-0.07072023302316666
22.jpg,15,0.7110516428947449,0.5166530609130859,-0.05391788110136986
22.jpg,16,0.7412722110748291,0.5110441446304321,-0.04215668514370918
22.jpg,17,0.7786872386932373,0.5258291959762573,-0.06450887769460678
22.jpg,18,0.7011216878890991,0.5544077754020691,-0.07590887695550919
22.jpg,19,0.722367525100708,0.5777440071105957,-0.06501548737287521
22.jpg,20,0.7490099668502808,0.5743891000747681,-0.05475682392716408
23.jpg,0,0.831815242767334,0.5361184477806091,-2.849446048003301e-07
23.jpg,1,0.8032472729682922,0.4229952394962311,-0.0003369077167008072
23.jpg,2,0.7494216561317444,0.2948269844055176,-0.008825988508760929
23.jpg,3,0.7133180499076843,0.198939248919487,-0.017312997952103615
23.jpg,4,0.7099538445472717,0.11111804842948914,-0.025956470519304276
23.jpg,5,0.7131178379058838,0.2665920853614807,-0.025481879711151123
23.jpg,6,0.622480034828186,0.32972821593284607,-0.04270099848508835
23.jpg,7,0.6422338485717773,0.3772357702255249,-0.04676824063062668
23.jpg,8,0.6720638275146484,0.3744279444217682,-0.04702894762158394
23.jpg,9,0.711047887802124,0.33652645349502563,-0.03397358953952789
